Time: 263 - [Conveyor towards Queue 1] GOT Part 33
Time: 268 - [Conveyor towards Queue 2] PUT Part 32 in the Queue 2
Time: 272 - [Conveyor towards Queue 1] PUT Part 33 in the Queue 1
Time: 273 - [Machine 1] got Part 33 from Queue 1 (capacity= 0)
Time: 274 - [Conveyor towards Queue 5] PUT Part 17 in the Queue 5
! Using 'alternated' policy to allocate Part 31 to Queue 4
Time: 275 - [Conveyor towards Queue 4] GOT Part 31
Time: 275 - [Machine 2] got Part 32 from Queue 2 (capacity= 0)
Time: 275 - [Machine 5] got Part 17 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 5
Time: 279 - [Conveyor towards Queue 5] GOT Part 29
! Using 'alternated' policy to allocate Part 33 to Queue 2
Time: 284 - [Conveyor towards Queue 2] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 1
Time: 285 - [Terminator] xxx Part 17 terminated xxx
Time: 285 - [Terminator] Part 34 replaced
Time: 285 - [Conveyor towards Queue 1] GOT Part 34
Time: 290 - [Conveyor towards Queue 5] PUT Part 29 in the Queue 5
Time: 291 - [Machine 5] got Part 29 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 3
Time: 292 - [Conveyor towards Queue 3] GOT Part 32
Time: 294 - [Conveyor towards Queue 1] PUT Part 34 in the Queue 1
Time: 295 - [Machine 1] got Part 34 from Queue 1 (capacity= 0)
Time: 295 - [Conveyor towards Queue 2] PUT Part 33 in the Queue 2
Time: 295 - [Conveyor towards Queue 4] PUT Part 31 in the Queue 4
Time: 296 - [Machine 2] got Part 33 from Queue 2 (capacity= 0)
Time: 296 - [Machine 4] got Part 31 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 1
Time: 301 - [Terminator] xxx Part 29 terminated xxx
Time: 301 - [Terminator] Part 35 replaced
Time: 301 - [Conveyor towards Queue 1] GOT Part 35
! Using 'alternated' policy to allocate Part 34 to Queue 2
Time: 306 - [Conveyor towards Queue 2] GOT Part 34
Time: 310 - [Conveyor towards Queue 1] PUT Part 35 in the Queue 1
Time: 311 - [Machine 1] got Part 35 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 4
Time: 313 - [Conveyor towards Queue 4] GOT Part 33
Time: 315 - [Conveyor towards Queue 3] PUT Part 32 in the Queue 3
Time: 317 - [Conveyor towards Queue 2] PUT Part 34 in the Queue 2
Time: 318 - [Machine 2] got Part 34 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 2
Time: 322 - [Conveyor towards Queue 2] GOT Part 35
! Using 'alternated' policy to allocate Part 19 to Queue 5
Time: 323 - [Conveyor towards Queue 5] GOT Part 19
Time: 323 - [Machine 3] got Part 20 from Queue 3 (capacity= 6)
Time: 333 - [Conveyor towards Queue 2] PUT Part 35 in the Queue 2
Time: 333 - [Conveyor towards Queue 4] PUT Part 33 in the Queue 4
! Using 'alternated' policy to allocate Part 31 to Queue 5
Time: 334 - [Conveyor towards Queue 5] GOT Part 31
Time: 334 - [Machine 4] got Part 33 from Queue 4 (capacity= 0)
Time: 334 - [Conveyor towards Queue 5] PUT Part 19 in the Queue 5
! Using 'alternated' policy to allocate Part 34 to Queue 3
Time: 335 - [Conveyor towards Queue 3] GOT Part 34
Time: 335 - [Machine 2] got Part 35 from Queue 2 (capacity= 0)
Time: 335 - [Machine 5] got Part 19 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 1
Time: 345 - [Terminator] xxx Part 19 terminated xxx
Time: 345 - [Terminator] Part 36 replaced
Time: 345 - [Conveyor towards Queue 1] GOT Part 36
Time: 345 - [Conveyor towards Queue 5] PUT Part 31 in the Queue 5
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 2', 'Started', 'Part 18', 'Queue 2', None, None)
! Using 'alternated' policy to allocate Part 28 to Queue 2
Time: 138 - [Conveyor towards Queue 2] GOT Part 28
! Using 'alternated' policy to allocate Part 27 to Queue 4
Time: 140 - [Conveyor towards Queue 4] GOT Part 27
Time: 141 - [Conveyor towards Queue 1] PUT Part 29 in the Queue 1
Time: 142 - [Machine 1] got Part 29 from Queue 1 (capacity= 0)
Time: 144 - [Conveyor towards Queue 5] PUT Part 23 in the Queue 5
Time: 145 - [Machine 5] got Part 23 from Queue 5 (capacity= 0)
Time: 146 - [Conveyor towards Queue 3] PUT Part 26 in the Queue 3
Time: 149 - [Conveyor towards Queue 2] PUT Part 28 in the Queue 2
Time: 150 - [Machine 2] got Part 28 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 2
Time: 153 - [Conveyor towards Queue 2] GOT Part 29
! Using 'alternated' policy to allocate Part 23 to Queue 1
Time: 155 - [Terminator] xxx Part 23 terminated xxx
Time: 155 - [Terminator] Part 30 replaced
Time: 155 - [Conveyor towards Queue 1] GOT Part 30
Time: 160 - [Conveyor towards Queue 4] PUT Part 27 in the Queue 4
Time: 164 - [Conveyor towards Queue 2] PUT Part 29 in the Queue 2
Time: 164 - [Conveyor towards Queue 1] PUT Part 30 in the Queue 1
Time: 165 - [Machine 1] got Part 30 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 28 to Queue 3
Time: 167 - [Conveyor towards Queue 3] GOT Part 28
Time: 167 - [Machine 2] got Part 29 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 15 to Queue 5
Time: 170 - [Conveyor towards Queue 5] GOT Part 15
Time: 170 - [Machine 3] got Part 17 from Queue 3 (capacity= 5)
! Using 'alternated' policy to allocate Part 25 to Queue 5
Time: 171 - [Conveyor towards Queue 5] GOT Part 25
Time: 171 - [Machine 4] got Part 27 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 30 to Queue 2
Time: 176 - [Conveyor towards Queue 2] GOT Part 30
Time: 181 - [Conveyor towards Queue 5] PUT Part 15 in the Queue 5
Time: 182 - [Machine 5] got Part 15 from Queue 5 (capacity= 0)
Time: 182 - [Conveyor towards Queue 5] PUT Part 25 in the Queue 5
! Using 'alternated' policy to allocate Part 29 to Queue 4
Time: 184 - [Conveyor towards Queue 4] GOT Part 29
Time: 187 - [Conveyor towards Queue 2] PUT Part 30 in the Queue 2
Time: 188 - [Machine 2] got Part 30 from Queue 2 (capacity= 0)
Time: 190 - [Conveyor towards Queue 3] PUT Part 28 in the Queue 3
! Using 'alternated' policy to allocate Part 15 to Queue 1
Time: 192 - [Terminator] xxx Part 15 terminated xxx
Time: 192 - [Terminator] Part 31 replaced
Time: 192 - [Conveyor towards Queue 1] GOT Part 31
Time: 192 - [Machine 5] got Part 25 from Queue 5 (capacity= 0)
Time: 201 - [Conveyor towards Queue 1] PUT Part 31 in the Queue 1
! Using 'alternated' policy to allocate Part 25 to Queue 1
Time: 202 - [Terminator] xxx Part 25 terminated xxx
Time: 202 - [Terminator] Part 32 replaced
Time: 202 - [Conveyor towards Queue 1] GOT Part 32
Time: 202 - [Machine 1] got Part 31 from Queue 1 (capacity= 0)
Time: 204 - [Conveyor towards Queue 4] PUT Part 29 in the Queue 4
! Using 'alternated' policy to allocate Part 30 to Queue 3
Time: 205 - [Conveyor towards Queue 3] GOT Part 30
! Using 'alternated' policy to allocate Part 27 to Queue 5
Time: 209 - [Conveyor towards Queue 5] GOT Part 27
Time: 209 - [Machine 4] got Part 29 from Queue 4 (capacity= 0)
Time: 211 - [Conveyor towards Queue 1] PUT Part 32 in the Queue 1
! Using 'alternated' policy to allocate Part 31 to Queue 2
Time: 213 - [Conveyor towards Queue 2] GOT Part 31
Time: 213 - [Machine 1] got Part 32 from Queue 1 (capacity= 0)
Time: 220 - [Conveyor towards Queue 5] PUT Part 27 in the Queue 5
Time: 221 - [Machine 5] got Part 27 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 2
Time: 224 - [Conveyor towards Queue 2] GOT Part 32
Time: 224 - [Conveyor towards Queue 2] PUT Part 31 in the Queue 2
Time: 225 - [Machine 2] got Part 31 from Queue 2 (capacity= 0)
Time: 228 - [Conveyor towards Queue 3] PUT Part 30 in the Queue 3
! Using 'alternated' policy to allocate Part 17 to Queue 5
Time: 230 - [Conveyor towards Queue 5] GOT Part 17
Time: 230 - [Machine 3] got Part 19 from Queue 3 (capacity= 6)
! Using 'alternated' policy to allocate Part 27 to Queue 1
Time: 231 - [Terminator] xxx Part 27 terminated xxx
Time: 231 - [Terminator] Part 33 replaced
Time: 231 - [Conveyor towards Queue 1] GOT Part 33
Time: 235 - [Conveyor towards Queue 2] PUT Part 32 in the Queue 2
Time: 240 - [Conveyor towards Queue 1] PUT Part 33 in the Queue 1
Time: 241 - [Machine 1] got Part 33 from Queue 1 (capacity= 0)
Time: 241 - [Conveyor towards Queue 5] PUT Part 17 in the Queue 5
! Using 'alternated' policy to allocate Part 31 to Queue 4
Time: 242 - [Conveyor towards Queue 4] GOT Part 31
Time: 242 - [Machine 2] got Part 32 from Queue 2 (capacity= 0)
Time: 242 - [Machine 5] got Part 17 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 5
Time: 247 - [Conveyor towards Queue 5] GOT Part 29
! Using 'alternated' policy to allocate Part 33 to Queue 2
Time: 252 - [Conveyor towards Queue 2] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 1
Time: 252 - [Terminator] xxx Part 17 terminated xxx
Time: 252 - [Terminator] Part 34 replaced
Time: 252 - [Conveyor towards Queue 1] GOT Part 34
Time: 258 - [Conveyor towards Queue 5] PUT Part 29 in the Queue 5
! Using 'alternated' policy to allocate Part 32 to Queue 3
Time: 259 - [Conveyor towards Queue 3] GOT Part 32
Time: 259 - [Machine 5] got Part 29 from Queue 5 (capacity= 0)
Time: 261 - [Conveyor towards Queue 1] PUT Part 34 in the Queue 1
Time: 262 - [Machine 1] got Part 34 from Queue 1 (capacity= 0)
Time: 262 - [Conveyor towards Queue 4] PUT Part 31 in the Queue 4
Time: 263 - [Machine 4] got Part 31 from Queue 4 (capacity= 0)
Time: 263 - [Conveyor towards Queue 2] PUT Part 33 in the Queue 2
Time: 264 - [Machine 2] got Part 33 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 1
Time: 269 - [Terminator] xxx Part 29 terminated xxx
Time: 269 - [Terminator] Part 35 replaced
Time: 269 - [Conveyor towards Queue 1] GOT Part 35
! Using 'alternated' policy to allocate Part 34 to Queue 2
Time: 273 - [Conveyor towards Queue 2] GOT Part 34
Time: 278 - [Conveyor towards Queue 1] PUT Part 35 in the Queue 1
Time: 279 - [Machine 1] got Part 35 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 4
Time: 281 - [Conveyor towards Queue 4] GOT Part 33
Time: 282 - [Conveyor towards Queue 3] PUT Part 32 in the Queue 3
Time: 284 - [Conveyor towards Queue 2] PUT Part 34 in the Queue 2
Time: 285 - [Machine 2] got Part 34 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 5
Time: 290 - [Conveyor towards Queue 5] GOT Part 19
Time: 290 - [Machine 3] got Part 21 from Queue 3 (capacity= 6)
! Using 'alternated' policy to allocate Part 35 to Queue 2
Time: 290 - [Conveyor towards Queue 2] GOT Part 35
! Using 'alternated' policy to allocate Part 31 to Queue 5
Time: 301 - [Conveyor towards Queue 5] GOT Part 31
Time: 301 - [Conveyor towards Queue 2] PUT Part 35 in the Queue 2
Time: 301 - [Conveyor towards Queue 4] PUT Part 33 in the Queue 4
Time: 301 - [Conveyor towards Queue 5] PUT Part 19 in the Queue 5
! Using 'alternated' policy to allocate Part 34 to Queue 3
Time: 302 - [Conveyor towards Queue 3] GOT Part 34
Time: 302 - [Machine 2] got Part 35 from Queue 2 (capacity= 0)
Time: 302 - [Machine 4] got Part 33 from Queue 4 (capacity= 0)
Time: 302 - [Machine 5] got Part 19 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 1
Time: 312 - [Terminator] xxx Part 19 terminated xxx
Time: 312 - [Terminator] Part 36 replaced
Time: 312 - [Conveyor towards Queue 1] GOT Part 36
Time: 312 - [Conveyor towards Queue 5] PUT Part 31 in the Queue 5
Time: 313 - [Machine 5] got Part 31 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 4
Time: 319 - [Conveyor towards Queue 4] GOT Part 35
Time: 321 - [Conveyor towards Queue 1] PUT Part 36 in the Queue 1
Time: 322 - [Machine 1] got Part 36 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 31 to Queue 1
Time: 323 - [Terminator] xxx Part 31 terminated xxx
Time: 323 - [Terminator] Part 37 replaced
Time: 323 - [Conveyor towards Queue 1] GOT Part 37
Time: 325 - [Conveyor towards Queue 3] PUT Part 34 in the Queue 3
Time: 332 - [Conveyor towards Queue 1] PUT Part 37 in the Queue 1
! Using 'alternated' policy to allocate Part 36 to Queue 2
Time: 333 - [Conveyor towards Queue 2] GOT Part 36
Time: 333 - [Machine 1] got Part 37 from Queue 1 (capacity= 0)
Time: 339 - [Conveyor towards Queue 4] PUT Part 35 in the Queue 4
! Using 'alternated' policy to allocate Part 33 to Queue 5
Time: 340 - [Conveyor towards Queue 5] GOT Part 33
Time: 340 - [Machine 4] got Part 35 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 37 to Queue 2
Time: 344 - [Conveyor towards Queue 2] GOT Part 37
Time: 344 - [Conveyor towards Queue 2] PUT Part 36 in the Queue 2
Time: 345 - [Machine 2] got Part 36 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 21 to Queue 5
Time: 350 - [Conveyor towards Queue 5] GOT Part 21
Time: 350 - [Machine 3] got Part 22 from Queue 3 (capacity= 6)
Time: 351 - [Conveyor towards Queue 5] PUT Part 33 in the Queue 5
Time: 352 - [Machine 5] got Part 33 from Queue 5 (capacity= 0)
Time: 355 - [Conveyor towards Queue 2] PUT Part 37 in the Queue 2
Time: 361 - [Conveyor towards Queue 5] PUT Part 21 in the Queue 5
! Using 'alternated' policy to allocate Part 36 to Queue 3
Time: 362 - [Conveyor towards Queue 3] GOT Part 36
Time: 362 - [Machine 2] got Part 37 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 1
Time: 362 - [Terminator] xxx Part 33 terminated xxx
Time: 362 - [Terminator] Part 38 replaced
Time: 362 - [Conveyor towards Queue 1] GOT Part 38
Time: 362 - [Machine 5] got Part 21 from Queue 5 (capacity= 0)
Time: 371 - [Conveyor towards Queue 1] PUT Part 38 in the Queue 1
! Using 'alternated' policy to allocate Part 21 to Queue 1
Time: 372 - [Terminator] xxx Part 21 terminated xxx
Time: 372 - [Terminator] Part 39 replaced
Time: 372 - [Conveyor towards Queue 1] GOT Part 39
Time: 372 - [Machine 1] got Part 38 from Queue 1 (capacity= 0)
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 1', 'Started', 'Part 23', 'Queue 1', None, None)
(2, 0, 'Machine 5', 'Started', 'Part 9', 'Queue 5', None, None)
(3, 4, 'Machine 2', 'Finished', 'Part 19', 'Queue 3', None, None)
(4, 4, 'Machine 2', 'Started', 'Part 20', 'Queue 2', None, None)
(5, 10, 'Machine 5', 'Finished', 'Part 9', 'Queue 1', None, None)
(6, 11, 'Machine 1', 'Finished', 'Part 23', 'Queue 2', None, None)
(7, 19, 'Machine 4', 'Finished', 'Part 16', 'Queue 5', None, None)
(8, 19, 'Machine 4', 'Started', 'Part 18', 'Queue 4', None, None)
(9, 20, 'Machine 1', 'Started', 'Part 24', 'Queue 1', None, None)
(10, 21, 'Machine 2', 'Finished', 'Part 20', 'Queue 4', None, None)
(11, 21, 'Machine 2', 'Started', 'Part 21', 'Queue 2', None, None)
(12, 31, 'Machine 1', 'Finished', 'Part 24', 'Queue 2', None, None)
(13, 31, 'Machine 5', 'Started', 'Part 16', 'Queue 5', None, None)
(14, 38, 'Machine 2', 'Finished', 'Part 21', 'Queue 3', None, None)
(15, 38, 'Machine 2', 'Started', 'Part 22', 'Queue 2', None, None)
(16, 41, 'Machine 5', 'Finished', 'Part 16', 'Queue 1', None, None)
(17, 50, 'Machine 3', 'Finished', 'Part 11', 'Queue 5', None, None)
(18, 50, 'Machine 3', 'Started', 'Part 13', 'Queue 3', None, None)
(19, 51, 'Machine 1', 'Started', 'Part 25', 'Queue 1', None, None)
(20, 55, 'Machine 2', 'Finished', 'Part 22', 'Queue 3', None, None)
(21, 55, 'Machine 2', 'Started', 'Part 23', 'Queue 2', None, None)
(22, 57, 'Machine 4', 'Finished', 'Part 18', 'Queue 5', None, None)
(23, 57, 'Machine 4', 'Started', 'Part 20', 'Queue 4', None, None)
(24, 62, 'Machine 1', 'Finished', 'Part 25', 'Queue 2', None, None)
(25, 62, 'Machine 5', 'Started', 'Part 11', 'Queue 5', None, None)
(26, 72, 'Machine 2', 'Finished', 'Part 23', 'Queue 4', None, None)
(27, 72, 'Machine 2', 'Started', 'Part 24', 'Queue 2', None, None)
(28, 72, 'Machine 5', 'Finished', 'Part 11', 'Queue 1', None, None)
(29, 72, 'Machine 5', 'Started', 'Part 18', 'Queue 5', None, None)
(30, 82, 'Machine 5', 'Finished', 'Part 18', 'Queue 1', None, None)
(31, 82, 'Machine 1', 'Started', 'Part 26', 'Queue 1', None, None)
(32, 89, 'Machine 2', 'Finished', 'Part 24', 'Queue 3', None, None)
(33, 89, 'Machine 2', 'Started', 'Part 25', 'Queue 2', None, None)
(34, 93, 'Machine 1', 'Finished', 'Part 26', 'Queue 2', None, None)
(35, 93, 'Machine 1', 'Started', 'Part 27', 'Queue 1', None, None)
(36, 95, 'Machine 4', 'Finished', 'Part 20', 'Queue 5', None, None)
(37, 95, 'Machine 4', 'Started', 'Part 23', 'Queue 4', None, None)
(38, 104, 'Machine 1', 'Finished', 'Part 27', 'Queue 2', None, None)
(39, 106, 'Machine 2', 'Finished', 'Part 25', 'Queue 4', None, None)
(40, 106, 'Machine 2', 'Started', 'Part 26', 'Queue 2', None, None)
(41, 107, 'Machine 5', 'Started', 'Part 20', 'Queue 5', None, None)
(42, 110, 'Machine 3', 'Finished', 'Part 13', 'Queue 5', None, None)
(43, 110, 'Machine 3', 'Started', 'Part 15', 'Queue 3', None, None)
(44, 117, 'Machine 5', 'Finished', 'Part 20', 'Queue 1', None, None)
(45, 122, 'Machine 5', 'Started', 'Part 13', 'Queue 5', None, None)
(46, 123, 'Machine 2', 'Finished', 'Part 26', 'Queue 3', None, None)
(47, 123, 'Machine 2', 'Started', 'Part 27', 'Queue 2', None, None)
(48, 127, 'Machine 1', 'Started', 'Part 28', 'Queue 1', None, None)
(49, 132, 'Machine 5', 'Finished', 'Part 13', 'Queue 1', None, None)
(50, 133, 'Machine 4', 'Finished', 'Part 23', 'Queue 5', None, None)
(51, 133, 'Machine 4', 'Started', 'Part 25', 'Queue 4', None, None)
(52, 138, 'Machine 1', 'Finished', 'Part 28', 'Queue 2', None, None)
(53, 140, 'Machine 2', 'Finished', 'Part 27', 'Queue 4', None, None)
(54, 142, 'Machine 1', 'Started', 'Part 29', 'Queue 1', None, None)
(55, 145, 'Machine 5', 'Started', 'Part 23', 'Queue 5', None, None)
(56, 150, 'Machine 2', 'Started', 'Part 28', 'Queue 2', None, None)
(57, 153, 'Machine 1', 'Finished', 'Part 29', 'Queue 2', None, None)
(58, 155, 'Machine 5', 'Finished', 'Part 23', 'Queue 1', None, None)
(59, 165, 'Machine 1', 'Started', 'Part 30', 'Queue 1', None, None)
(60, 167, 'Machine 2', 'Finished', 'Part 28', 'Queue 3', None, None)
(61, 167, 'Machine 2', 'Started', 'Part 29', 'Queue 2', None, None)
(62, 170, 'Machine 3', 'Finished', 'Part 15', 'Queue 5', None, None)
(63, 170, 'Machine 3', 'Started', 'Part 17', 'Queue 3', None, None)
(64, 171, 'Machine 4', 'Finished', 'Part 25', 'Queue 5', None, None)
(65, 171, 'Machine 4', 'Started', 'Part 27', 'Queue 4', None, None)
(66, 176, 'Machine 1', 'Finished', 'Part 30', 'Queue 2', None, None)
(67, 182, 'Machine 5', 'Started', 'Part 15', 'Queue 5', None, None)
(68, 184, 'Machine 2', 'Finished', 'Part 29', 'Queue 4', None, None)
(69, 188, 'Machine 2', 'Started', 'Part 30', 'Queue 2', None, None)
(70, 192, 'Machine 5', 'Finished', 'Part 15', 'Queue 1', None, None)
(71, 192, 'Machine 5', 'Started', 'Part 25', 'Queue 5', None, None)
(72, 202, 'Machine 5', 'Finished', 'Part 25', 'Queue 1', None, None)
(73, 202, 'Machine 1', 'Started', 'Part 31', 'Queue 1', None, None)
(74, 205, 'Machine 2', 'Finished', 'Part 30', 'Queue 3', None, None)
(75, 209, 'Machine 4', 'Finished', 'Part 27', 'Queue 5', None, None)
(76, 209, 'Machine 4', 'Started', 'Part 29', 'Queue 4', None, None)
(77, 213, 'Machine 1', 'Finished', 'Part 31', 'Queue 2', None, None)
(78, 213, 'Machine 1', 'Started', 'Part 32', 'Queue 1', None, None)
(79, 221, 'Machine 5', 'Started', 'Part 27', 'Queue 5', None, None)
(80, 224, 'Machine 1', 'Finished', 'Part 32', 'Queue 2', None, None)
(81, 225, 'Machine 2', 'Started', 'Part 31', 'Queue 2', None, None)
(82, 230, 'Machine 3', 'Finished', 'Part 17', 'Queue 5', None, None)
(83, 230, 'Machine 3', 'Started', 'Part 19', 'Queue 3', None, None)
(84, 231, 'Machine 5', 'Finished', 'Part 27', 'Queue 1', None, None)
(85, 241, 'Machine 1', 'Started', 'Part 33', 'Queue 1', None, None)
(86, 242, 'Machine 2', 'Finished', 'Part 31', 'Queue 4', None, None)
(87, 242, 'Machine 2', 'Started', 'Part 32', 'Queue 2', None, None)
(88, 242, 'Machine 5', 'Started', 'Part 17', 'Queue 5', None, None)
(89, 247, 'Machine 4', 'Finished', 'Part 29', 'Queue 5', None, None)
(90, 252, 'Machine 1', 'Finished', 'Part 33', 'Queue 2', None, None)
(91, 252, 'Machine 5', 'Finished', 'Part 17', 'Queue 1', None, None)
(92, 259, 'Machine 2', 'Finished', 'Part 32', 'Queue 3', None, None)
(93, 259, 'Machine 5', 'Started', 'Part 29', 'Queue 5', None, None)
(94, 262, 'Machine 1', 'Started', 'Part 34', 'Queue 1', None, None)
(95, 263, 'Machine 4', 'Started', 'Part 31', 'Queue 4', None, None)
(96, 264, 'Machine 2', 'Started', 'Part 33', 'Queue 2', None, None)
(97, 269, 'Machine 5', 'Finished', 'Part 29', 'Queue 1', None, None)
(98, 273, 'Machine 1', 'Finished', 'Part 34', 'Queue 2', None, None)
(99, 279, 'Machine 1', 'Started', 'Part 35', 'Queue 1', None, None)
(100, 281, 'Machine 2', 'Finished', 'Part 33', 'Queue 4', None, None)
(101, 285, 'Machine 2', 'Started', 'Part 34', 'Queue 2', None, None)
(102, 290, 'Machine 3', 'Finished', 'Part 19', 'Queue 5', None, None)
(103, 290, 'Machine 3', 'Started', 'Part 21', 'Queue 3', None, None)
(104, 290, 'Machine 1', 'Finished', 'Part 35', 'Queue 2', None, None)
(105, 301, 'Machine 4', 'Finished', 'Part 31', 'Queue 5', None, None)
(106, 302, 'Machine 2', 'Finished', 'Part 34', 'Queue 3', None, None)
(107, 302, 'Machine 2', 'Started', 'Part 35', 'Queue 2', None, None)
(108, 302, 'Machine 4', 'Started', 'Part 33', 'Queue 4', None, None)
(109, 302, 'Machine 5', 'Started', 'Part 19', 'Queue 5', None, None)
(110, 312, 'Machine 5', 'Finished', 'Part 19', 'Queue 1', None, None)
(111, 313, 'Machine 5', 'Started', 'Part 31', 'Queue 5', None, None)
(112, 319, 'Machine 2', 'Finished', 'Part 35', 'Queue 4', None, None)
(113, 322, 'Machine 1', 'Started', 'Part 36', 'Queue 1', None, None)
(114, 323, 'Machine 5', 'Finished', 'Part 31', 'Queue 1', None, None)
(115, 333, 'Machine 1', 'Finished', 'Part 36', 'Queue 2', None, None)
(116, 333, 'Machine 1', 'Started', 'Part 37', 'Queue 1', None, None)
(117, 340, 'Machine 4', 'Finished', 'Part 33', 'Queue 5', None, None)
(118, 340, 'Machine 4', 'Started', 'Part 35', 'Queue 4', None, None)
(119, 344, 'Machine 1', 'Finished', 'Part 37', 'Queue 2', None, None)
(120, 345, 'Machine 2', 'Started', 'Part 36', 'Queue 2', None, None)
(121, 350, 'Machine 3', 'Finished', 'Part 21', 'Queue 5', None, None)
(122, 350, 'Machine 3', 'Started', 'Part 22', 'Queue 3', None, None)
(123, 352, 'Machine 5', 'Started', 'Part 33', 'Queue 5', None, None)
(124, 362, 'Machine 2', 'Finished', 'Part 36', 'Queue 3', None, None)
(125, 362, 'Machine 2', 'Started', 'Part 37', 'Queue 2', None, None)
(126, 362, 'Machine 5', 'Finished', 'Part 33', 'Queue 1', None, None)
(127, 362, 'Machine 5', 'Started', 'Part 21', 'Queue 5', None, None)
(128, 372, 'Machine 5', 'Finished', 'Part 21', 'Queue 1', None, None)
(129, 372, 'Machine 1', 'Started', 'Part 38', 'Queue 1', None, None)
### ============ Simulation Done ============ ###
> Predicting RCT for Part 21...
> RCT for Part 21: 372
parts_branch_queue_vect = [('Part 23', None), ('Part 13', None), ('Part 16', None), ('Part 15', None), ('Part 19', None), ('Part 17', None), ('Part 21', None), ('Part 18', None), ('Part 9', None), ('Part 20', None), ('Part 11', None), ('Part 22', None)]
====================================== Running Scenario for Part 21 | Path 2 ======================================
--- Showing Path for Part 21 ---
|-- Conveyor towards Queue 4
---
### ============ Simulation Started ============ ###
Time: 0 - [Machine 1] got Part 23 from Queue 1 (capacity= 0)
Time: 0 - [Machine 5] got Part 9 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 3
Time: 4 - [Conveyor towards Queue 3] GOT Part 19
Time: 4 - [Machine 2] got Part 20 from Queue 2 (capacity= 2)
! Using 'alternated' policy to allocate Part 9 to Queue 1
Time: 10 - [Terminator] xxx Part 9 terminated xxx
Time: 10 - [Terminator] Part 24 replaced
Time: 10 - [Conveyor towards Queue 1] GOT Part 24
! Using 'alternated' policy to allocate Part 23 to Queue 2
Time: 11 - [Conveyor towards Queue 2] GOT Part 23
! Using 'alternated' policy to allocate Part 16 to Queue 5
Time: 19 - [Conveyor towards Queue 5] GOT Part 16
Time: 19 - [Machine 4] got Part 18 from Queue 4 (capacity= 0)
Time: 19 - [Conveyor towards Queue 1] PUT Part 24 in the Queue 1
Time: 20 - [Machine 1] got Part 24 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 20 to Queue 4
Time: 21 - [Conveyor towards Queue 4] GOT Part 20
Time: 21 - [Machine 2] got Part 21 from Queue 2 (capacity= 1)
Time: 22 - [Conveyor towards Queue 2] PUT Part 23 in the Queue 2
Time: 27 - [Conveyor towards Queue 3] PUT Part 19 in the Queue 3
Time: 30 - [Conveyor towards Queue 5] PUT Part 16 in the Queue 5
! Using 'alternated' policy to allocate Part 24 to Queue 2
Time: 31 - [Conveyor towards Queue 2] GOT Part 24
Time: 31 - [Machine 5] got Part 16 from Queue 5 (capacity= 0)
Time: 38 - [Conveyor towards Queue 4] GOT Part 21
Time: 38 - [Machine 2] got Part 22 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 16 to Queue 1
Time: 41 - [Terminator] xxx Part 16 terminated xxx
Time: 41 - [Terminator] Part 25 replaced
Time: 41 - [Conveyor towards Queue 1] GOT Part 25
Time: 41 - [Conveyor towards Queue 4] PUT Part 20 in the Queue 4
Time: 42 - [Conveyor towards Queue 2] PUT Part 24 in the Queue 2
! Using 'alternated' policy to allocate Part 11 to Queue 5
Time: 50 - [Conveyor towards Queue 5] GOT Part 11
Time: 50 - [Machine 3] got Part 13 from Queue 3 (capacity= 3)
